postal_code	city	voivodeship	voivodeship_teryt	county	county_teryt	commune	commune_teryt	latitude	longitude	accuracy
96-320	Dębiny Osuchowskie	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9062	20.6204	6
96-320	Wymysłów	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9601	20.5095	6
96-320	Budy-Zasłona	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9191	20.4926	6
96-320	Grabce-Towarzystwo	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.982	20.4494	6
96-320	Władysławów	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9426	20.5695	6
96-320	Lutkówka Druga	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9353	20.6071	6
96-320	Długowizna	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.977	20.461	6
96-320	Ciemno-Gnojna	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9725	20.5739	6
96-320	Olszewek	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8534	20.6194	6
96-320	Powązki	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9395	20.4608	6
96-320	Kowiesowo	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.899	20.5325	6
96-320	Dwórzno	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9529	20.6097	6
96-320	Pawłowice	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8516	20.6162	6
96-320	Olszówka	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	52.0046	20.4421	6
96-320	Czekaj	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9785	20.4874	6
96-320	Świnice	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9822	20.4757	6
96-320	Zdzieszyn	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9638	20.456	6
96-320	Piekary	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9167	20.538	6
96-320	Zimnice	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9014	20.5519	6
96-320	Lutkówka	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9154	20.6255	6
96-320	Adamowice	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9394	20.4806	6
96-320	Adamówek	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9474	20.5366	6
96-320	Lublinów	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9731	20.4789	6
96-320	Badowo-Mściska	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9598	20.5589	6
96-320	Badowo-Dańki	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9487	20.5517	6
96-320	Strzyże	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9172	20.571	6
96-320	Osuchów	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9043	20.5956	6
96-320	Wygnanka	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8901	20.6149	6
96-320	Kamionka	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9535	20.5281	6
96-320	Budy-Strzyże	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9262	20.5525	6
96-320	Małachowszczyzna	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8593	20.6189	6
96-320	Pieńki-Strzyże	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9351	20.5768	6
96-320	Mszczonów	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9733	20.5219	6
96-320	Bronisławów	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9505	20.5657	6
96-320	Bobrowce	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8606	20.6004	6
96-320	Wręcza	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9934	20.4439	6
96-320	Grabce Józefpolskie	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.987	20.5026	6
96-323	Bobrowce	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8668	20.6034	6
96-323	Lutkówka-Kolonia	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9206	20.6017	6
96-323	Lindów	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9014	20.5022	6
96-323	Zimnice	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8995	20.5577	6
96-323	Lutkówka	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9195	20.6222	6
96-323	Piekary	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9231	20.5277	6
96-323	Nosy-Poniatki	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9229	20.6422	6
96-323	Pieńki Osuchowskie	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9242	20.579	6
96-323	Nowe Poręby	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8617	20.6401	6
96-323	Olszewek	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8557	20.6233	6
96-323	Tłumy	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.944	20.6266	6
96-323	Edwardowo	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8821	20.6347	6
96-323	Małachowszczyzna	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8597	20.6187	6
96-323	Dębiny Osuchowskie	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.906	20.6194	6
96-323	Piekarowo	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9126	20.5325	6
96-323	Kowiesy	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8975	20.5394	6
96-323	Michalin	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9235	20.4997	6
96-323	Kowiesowo	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8961	20.5288	6
96-323	Suszeniec	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8771	20.6187	6
96-323	Pawłowice	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.852	20.6192	6
96-323	Osuchów	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9023	20.5911	6
96-323	Strzyże	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9179	20.563	6
96-323	Wygnanka	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8949	20.6273	6
96-323	Janówek	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.8632	20.6328	6
96-323	Bronisławka	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9066	20.6471	6
96-323	Chudolipie	mazowieckie	14	powiat żyrardowski	1438	Mszczonów	143802	51.9346	20.6256	6
96-325	Budy Mszczonowskie	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	51.9985	20.5232	6
96-325	Radziejowice-Parcel	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	51.9964	20.5502	6
96-325	Kuranów	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	51.985	20.5396	6
96-325	Nowe Budy	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0313	20.5532	6
96-325	Słabomierz	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0054	20.507	6
96-325	Kuklówka Zarzeczna	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0433	20.6008	6
96-325	Zazdrość	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0184	20.4524	6
96-325	Stare Budy Radziejowskie	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0461	20.5394	6
96-325	Tartak Brzózki	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0135	20.5279	6
96-325	Kamionka	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	51.989	20.5995	6
96-325	Budy Józefowskie	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0453	20.5711	6
96-325	Adamów-Parcel	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0178	20.5803	6
96-325	Krze Duże	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0048	20.5934	6
96-325	Adamów-Wieś	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0249	20.5976	6
96-325	Kuklówka Radziejowicka	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0406	20.5902	6
96-325	Radziejowice	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0065	20.5501	6
96-325	Zboiska	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	51.9859	20.5634	6
96-325	Podlasie	mazowieckie	14	powiat żyrardowski	1438	Radziejowice	143804	52.0373	20.5093	6
96-330	Nowy Łajszczew	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9449	20.3583	6
96-330	Nowy Karolinów	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9534	20.301	6
96-330	Bednary	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	52.0222	20.3995	6
96-330	Wycześniak	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9307	20.3103	6
96-330	Żuków	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.988	20.4155	6
96-330	Stara Huta	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9784	20.4086	6
96-330	Michałów	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9706	20.3192	6
96-330	Lisowola	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9403	20.3241	6
96-330	Wincentów	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9572	20.3161	6
96-330	Wola Polska	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9696	20.3865	6
96-330	Stary Karolinów	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9614	20.2975	6
96-330	Nowa Huta	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9796	20.3895	6
96-330	Niemieryczew	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9352	20.4039	6
96-330	Karnice	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9504	20.4433	6
96-330	Zator	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9603	20.3736	6
96-330	Górki	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9735	20.4299	6
96-330	Budy-Kałki	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9762	20.2818	6
96-330	Puszcza Mariańska	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9792	20.3436	6
96-330	Radziwiłłów	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.992	20.2876	6
96-330	Waleriany	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	52.0132	20.3862	6
96-330	Długokąty	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9801	20.3004	6
96-330	Aleksandria	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	52.0107	20.4219	6
96-330	Biernik	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.959	20.3366	6
96-330	Korabiewice	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9558	20.4227	6
96-330	Sapy	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.926	20.3357	6
96-330	Studzieniec	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9985	20.3892	6
96-330	Grabina Radziwiłłowska	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	52.0093	20.2895	6
96-330	Huta Partacka	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9495	20.3927	6
96-330	Wilczynek	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9596	20.3535	6
96-330	Bartniki	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	52.0048	20.2657	6
96-330	Emilianów	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9228	20.3213	6
96-330	Pniowe	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	52.0082	20.4042	6
96-330	Wygoda	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9655	20.3347	6
96-330	Budy Wolskie	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9352	20.3741	6
96-330	Olszanka	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9711	20.3559	6
96-330	Kamion	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9433	20.259	6
96-330	Stary Łajszczew	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9353	20.3456	6
96-330	Mrozy	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	52.0172	20.3672	6
96-330	Budy Zaklasztorne	mazowieckie	14	powiat żyrardowski	1438	Puszcza Mariańska	143803	51.9953	20.317	6
07-401	Ostrołęka	mazowieckie	14	Ostrołęka	1461	Ostrołęka	146101	53.0977	21.6132	6
07-409	Ostrołęka	mazowieckie	14	Ostrołęka	1461	Ostrołęka	146101	53.075	21.5672	6
07-410	Ostrołęka	mazowieckie	14	Ostrołęka	1461	Ostrołęka	146101	53.0786	21.5767	6
07-417	Ostrołęka	mazowieckie	14	Ostrołęka	1461	Ostrołęka	146101	53.0572	21.6112	6
09-400	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5555	19.6758	6
09-401	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5144	19.6761	6
09-402	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5388	19.7091	6
09-403	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5346	19.7545	6
09-404	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5438	19.6875	6
09-405	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5526	19.6763	6
09-406	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5534	19.6893	6
09-407	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5435	19.7201	6
09-408	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5177	19.7692	6
09-409	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5476	19.7557	6
09-410	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5339	19.7618	6
09-411	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.591	19.6524	6
09-417	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5609	19.699	6
09-418	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5395	19.712	6
09-421	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5362	19.7212	6
09-506	Płock	mazowieckie	14	Płock	1462	Płock	146201	52.5168	19.6369	6
26-600	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.3993	21.1526	6
26-601	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.4021	21.1075	6
26-602	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.401	21.1579	6
26-603	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.3938	21.1833	6
26-604	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.3783	21.1827	6
26-605	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.4185	21.1558	6
26-606	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.3713	21.1548	6
26-607	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.4037	21.1489	6
26-609	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.4094	21.16	6
26-610	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.4036	21.1462	6
26-611	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.3816	21.1645	6
26-612	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.3885	21.1136	6
26-613	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.4325	21.223	6
26-614	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.4098	21.182	6
26-615	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.4122	21.1769	6
26-616	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.3707	21.1077	6
26-617	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.443	21.1508	6
26-618	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.4064	21.1564	6
26-620	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.3646	21.1262	6
26-623	Radom	mazowieckie	14	Radom	1463	Radom	146301	51.3577	21.0843	6
08-110	Siedlce	mazowieckie	14	Siedlce	1464	Siedlce	146401	52.1656	22.2731	6
00-002	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2358	21.0101	6
00-003	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2359	21.0105	6
00-004	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2358	21.0087	6
00-005	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2363	21.0085	6
00-006	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2362	21.0093	6
00-007	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2348	21.0113	6
00-008	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2344	21.0095	6
00-009	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2346	21.0107	6
00-010	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.234	21.0103	6
00-011	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2338	21.013	6
00-012	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2335	21.0113	6
00-013	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.234	21.0122	6
00-014	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.235	21.0126	6
00-015	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2343	21.0123	6
00-017	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2322	21.0108	6
00-018	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2328	21.0134	6
00-019	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2329	21.0118	6
00-020	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2326	21.0152	6
00-021	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2324	21.0159	6
00-022	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2314	21.0158	6
00-023	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2313	21.0141	6
00-024	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2306	21.0137	6
00-025	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2315	21.0163	6
00-026	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2307	21.0127	6
00-027	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2315	21.0122	6
00-028	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.232	21.0166	6
00-029	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.233	21.0192	6
00-030	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2346	21.014	6
00-031	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2331	21.0151	6
00-032	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2332	21.0139	6
00-033	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2338	21.0163	6
00-034	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2351	21.0165	6
00-036	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2344	21.0158	6
00-038	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2352	21.0124	6
00-039	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2356	21.0127	6
00-040	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2353	21.0165	6
00-041	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2353	21.0115	6
00-042	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2355	21.0181	6
00-043	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2376	21.0148	6
00-044	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2376	21.016	6
00-046	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2375	21.0176	6
00-047	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2388	21.0172	6
00-048	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2374	21.0133	6
00-049	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2355	21.0112	6
00-050	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2365	21.0135	6
00-051	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2374	21.014	6
00-052	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2371	21.0126	6
00-054	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2364	21.0105	6
00-055	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2375	21.0094	6
00-056	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2378	21.0111	6
00-057	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2368	21.0091	6
00-058	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2366	21.0101	6
00-060	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2385	21.0087	6
00-061	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2375	21.0076	6
00-062	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.238	21.0104	6
00-063	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.239	21.0113	6
00-064	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2391	21.0101	6
00-065	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.24	21.0128	6
00-066	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2389	21.0128	6
00-067	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.239	21.0146	6
00-068	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2406	21.0159	6
00-070	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2443	21.0134	6
00-071	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2444	21.0139	6
00-072	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2422	21.0145	6
00-073	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2417	21.0135	6
00-074	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2435	21.0134	6
00-075	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2464	21.0125	6
00-076	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2439	21.0117	6
00-077	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.244	21.01	6
00-078	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2426	21.0121	6
00-079	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2466	21.0132	6
00-080	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.246	21.013	6
00-082	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2449	21.0101	6
00-084	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2448	21.0073	6
00-085	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2445	21.0067	6
00-086	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2443	21.0057	6
00-087	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2441	21.0039	6
00-088	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2443	21.0027	6
00-089	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2439	21.005	6
00-090	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2451	21.0044	6
00-092	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2454	21.0075	6
00-093	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2451	21.0064	6
00-094	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2431	21.0092	6
00-095	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2434	21.0046	6
00-097	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2421	21.0097	6
00-098	Warszawa	mazowieckie	14	Warszawa	1465	Warszawa	146501	52.2423	21.0084	6
